intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",141.78701782226562
B,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",141.78701782226562
B,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",133.5240020751953
B,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",133.5240020751953
B,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",133.5240020751953
B,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",144.1745147705078
B,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",144.1745147705078
B,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",151.07199096679688
B,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",120.46440887451172
B,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",120.46440887451172
B,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",123.10759735107422
B,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",129.893798828125
B,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",129.893798828125
B,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",129.893798828125
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",165.3887176513672
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",165.3887176513672
B,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",165.3887176513672
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",161.58450317382812
B,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",161.58450317382812
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",161.58450317382812
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",135.99851989746094
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",132.36830139160156
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",132.36830139160156
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",143.74244689941406
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",143.74244689941406
B,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",143.74244689941406
B,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",135.435302734375
B,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",135.435302734375
B,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",141.78701782226562
B,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",135.435302734375
B,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",141.78701782226562
B,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",141.78701782226562
B,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",161.7584991455078
B,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",161.7584991455078
B,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",157.522216796875
B,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",173.08172607421875
B,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",173.08172607421875
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",165.3887176513672
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",101.60604858398438
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",101.60604858398438
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",101.35163879394531
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",104.39186096191406
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",104.39186096191406
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",104.39186096191406
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",100.37520599365234
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",100.37520599365234
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",102.40962982177734
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",104.67341613769531
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",104.67341613769531
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",105.08509826660156
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",99.57162475585938
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",99.57162475585938
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",99.57162475585938
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",99.63590240478516
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",99.63590240478516
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",100.09365844726562
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",119.02874755859375
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",116.38556671142578
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",119.20970916748047
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",113.64116668701172
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",111.04497528076172
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",111.56079864501953
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",104.09883117675781
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",105.08509826660156
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",104.34578704833984
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",108.92488861083984
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",108.92488861083984
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",107.03083038330078
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",95.95414733886719
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",99.57162475585938
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",99.57162475585938
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",94.83914947509766
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",95.95414733886719
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",95.95414733886719
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",115.77019500732422
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",115.77019500732422
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",111.44140625
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",115.77019500732422
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",115.77019500732422
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",111.44140625
C,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",183.4959716796875
C,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",180.5830841064453
C,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",183.76611328125
C,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",196.48703002929688
C,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",195.6658477783203
C,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",195.6658477783203
C,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",185.59703063964844
C,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",183.70455932617188
C,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",186.13441467285156
C,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",195.6658477783203
C,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",199.49623107910156
C,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",201.4673309326172
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",180.28334045410156
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",183.23849487304688
C,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",183.23849487304688
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",180.84056091308594
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",184.02359008789062
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",185.59703063964844
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",255.0732879638672
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",255.0732879638672
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",255.0732879638672
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",255.0732879638672
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",243.86471557617188
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",243.86471557617188
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",193.0003204345703
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",194.34835815429688
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",194.34835815429688
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",199.83233642578125
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",200.78565979003906
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",200.78565979003906
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",194.03085327148438
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",199.76651000976562
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",205.5679931640625
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",194.34835815429688
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",205.5679931640625
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",205.5679931640625
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",214.2674102783203
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",212.3763885498047
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",202.20645141601562
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",236.25575256347656
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",236.25575256347656
C,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",212.3763885498047
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",177.8580780029297
C,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",177.8580780029297
C,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",181.07070922851562
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",186.25811767578125
C,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",182.81246948242188
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",185.65420532226562
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",177.8580780029297
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",177.60934448242188
C,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",180.8219757080078
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",180.6911163330078
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",180.6911163330078
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",183.23622131347656
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",172.3944091796875
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",172.3944091796875
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",172.3944091796875
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",171.1377716064453
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",172.3944091796875
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",177.8580780029297
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",209.86474609375
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",209.86474609375
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",209.86474609375
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",202.622802734375
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",204.25779724121094
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",204.25779724121094
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",188.02688598632812
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",187.00070190429688
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",187.00070190429688
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",195.7353515625
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",195.55816650390625
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",195.55816650390625
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",184.18031311035156
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",184.4334716796875
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",184.4334716796875
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",180.8219757080078
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",182.8600311279297
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",182.8600311279297
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",185.51417541503906
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",185.29025268554688
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",178.02870178222656
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",194.11349487304688
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",194.11349487304688
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",181.01068115234375
